SAMPLE_NUMBER,LOGIN_DATE,ANALYSIS,ASSIGNED_OPERATOR,SAMPLING_POINT,REPORTED_NAME,REPORTED_UNITS,ENTRY
8644021,16/05/16 7:25,VITB011208,WHUITENG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.192128987
8652162,18/05/16 9:25,VITB011208,BJLEE,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.31
8655991,19/05/16 7:12,VITB011208,WHUITENG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.270578282
8667509,23/05/16 6:15,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.274807953
8671550,24/05/16 8:42,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.273408584
8678080,25/05/16 13:29,VITB011208,WHUITENG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.272860834
8684988,27/05/16 6:24,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.278649197
8691069,29/05/16 8:09,VITB011208,TLAU,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.252449365
8692597,30/05/16 7:15,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.254723625
8695877,31/05/16 7:25,VITB011208,KNG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.279703843
8700436,1/06/16 8:28,VITB011208,TLAU,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.282434952
8714350,4/06/16 14:22,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.306546512
8722890,7/06/16 13:56,VITB011208,WHUITENG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.304007426
8731724,9/06/16 12:58,VITB011208,JKUSUMA,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.31
8743023,14/06/16 8:54,VITB011208,NGILL,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.241830641
8751726,16/06/16 6:10,VITB011208,MRODERICK,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.31
8758850,17/06/16 13:11,VITB011208,WHUITENG,IRM001A,Vitamin B1 (Thiamine),MG_P_100G,1.313501679
